id_produto,limite_credito,faixa_limite,tipo_cartao
4430,17669,10k-30k,Gold
4431,25513,10k-30k,Standard
4432,38182,30k-60k,Standard
4433,43166,30k-60k,Standard
4434,25603,10k-30k,Standard
4435,62994,60k-100k,Gold
4436,54902,30k-60k,Standard
4437,80652,60k-100k,Standard
4438,34299,30k-60k,Standard
4439,25362,10k-30k,Standard
4440,22519,10k-30k,Gold
4441,45022,30k-60k,Standard
4442,27889,10k-30k,Standard
4443,24381,10k-30k,Gold
4444,26534,10k-30k,Standard
4445,22503,10k-30k,Standard
4446,41744,30k-60k,Standard
4447,13510,10k-30k,Standard
4448,44896,30k-60k,Standard
4449,58313,30k-60k,Standard
4450,24182,10k-30k,Standard
4451,139445,> 100k,Standard
4452,36766,30k-60k,Standard
4453,12174,10k-30k,Platinum
4454,29825,10k-30k,Standard
4455,37943,30k-60k,Gold
4456,49725,30k-60k,Gold
4457,30327,30k-60k,Standard
4458,17888,10k-30k,Gold
4459,16873,10k-30k,Gold
4460,22982,10k-30k,Standard
4461,24576,10k-30k,Platinum
4462,16407,10k-30k,Standard
4463,21742,10k-30k,Standard
4464,57619,30k-60k,Gold
4465,115138,> 100k,Standard
4466,61625,60k-100k,Gold
4467,90590,60k-100k,Gold
4468,71817,60k-100k,Platinum
4469,65068,60k-100k,Standard
4470,28668,10k-30k,Platinum
4471,40080,30k-60k,Standard
4472,27053,10k-30k,Standard
4473,31151,30k-60k,Standard
4474,38090,30k-60k,Gold
4475,59843,30k-60k,Standard
4476,48841,30k-60k,Standard
4477,32426,30k-60k,Standard
4478,37755,30k-60k,Standard
4479,49188,30k-60k,Platinum
4480,57940,30k-60k,Standard
4481,12540,10k-30k,Standard
4482,17082,10k-30k,Gold
4483,78835,60k-100k,Standard
4484,34800,30k-60k,Gold
4485,26987,10k-30k,Standard
4486,30198,30k-60k,Standard
4487,30194,30k-60k,Standard
4488,53667,30k-60k,Standard
4489,16720,10k-30k,Gold
4490,36950,30k-60k,Standard
4491,43143,30k-60k,Gold
4492,47924,30k-60k,Standard
4493,42446,30k-60k,Standard
4494,52111,30k-60k,Gold
4495,24321,10k-30k,Gold
4496,18783,10k-30k,Gold
4497,202785,> 100k,Gold
4498,29410,10k-30k,Standard
4499,31916,30k-60k,Gold
4500,58365,30k-60k,Standard
4501,110997,> 100k,Standard
4502,24805,10k-30k,Platinum
4503,18048,10k-30k,Standard
4504,15221,10k-30k,Gold
4505,110765,> 100k,Standard
4506,17559,10k-30k,Standard
4507,35621,30k-60k,Standard
4508,18322,10k-30k,Standard
4509,13175,10k-30k,Standard
4510,29594,10k-30k,Standard
4511,18836,10k-30k,Gold
4512,22378,10k-30k,Standard
4513,147897,> 100k,Standard
4514,48894,30k-60k,Gold
4515,69705,60k-100k,Platinum
4516,64683,60k-100k,Standard
4517,33839,30k-60k,Gold
4518,26694,10k-30k,Standard
4519,43228,30k-60k,Standard
4520,40860,30k-60k,Gold
4521,24387,10k-30k,Platinum
4522,39771,30k-60k,Standard
4523,22149,10k-30k,Standard
4524,32208,30k-60k,Standard
4525,28718,10k-30k,Standard
4526,14939,10k-30k,Gold
4527,7003,< 10k,Standard
4528,18819,10k-30k,Standard
4529,128395,> 100k,Standard
4530,29237,10k-30k,Gold
4531,62515,60k-100k,Standard
4532,8208,< 10k,Gold
4533,17929,10k-30k,Platinum
4534,14070,10k-30k,Standard
4535,31520,30k-60k,Gold
4536,197870,> 100k,Gold
4537,50119,30k-60k,Standard
4538,119005,> 100k,Standard
4539,30390,30k-60k,Gold
4540,94410,60k-100k,Standard
4541,155015,> 100k,Standard
4542,33639,30k-60k,Standard
4543,24897,10k-30k,Gold
4544,14436,10k-30k,Standard
4545,29250,10k-30k,Standard
4546,38458,30k-60k,Standard
4547,150492,> 100k,Gold
4548,14669,10k-30k,Standard
4549,37864,30k-60k,Standard
4550,10198,10k-30k,Standard
4551,26937,10k-30k,Standard
4552,45160,30k-60k,Standard
4553,51990,30k-60k,Gold
4554,54847,30k-60k,Gold
4555,47962,30k-60k,Gold
4556,54518,30k-60k,Standard
4557,37497,30k-60k,Standard
4558,17439,10k-30k,Platinum
4559,9935,< 10k,Standard
4560,24768,10k-30k,Gold
4561,33049,30k-60k,Platinum
4562,87356,60k-100k,Gold
4563,33846,30k-60k,Standard
4564,31647,30k-60k,Standard
4565,47565,30k-60k,Standard
4566,30061,30k-60k,Gold
4567,64047,60k-100k,Gold
4568,145151,> 100k,Gold
4569,168307,> 100k,Standard
4570,38868,30k-60k,Gold
4571,45973,30k-60k,Gold
4572,109666,> 100k,Standard
4573,32696,30k-60k,Standard
4574,58421,30k-60k,Gold
4575,16405,10k-30k,Standard
4576,29214,10k-30k,Standard
4577,81575,60k-100k,Standard
4578,21966,10k-30k,Gold
4579,33201,30k-60k,Standard
4580,12064,10k-30k,Standard
4581,147862,> 100k,Gold
4582,87914,60k-100k,Gold
4583,41426,30k-60k,Gold
4584,51805,30k-60k,Standard
4585,47912,30k-60k,Standard
4586,95704,60k-100k,Gold
4587,25256,10k-30k,Platinum
4588,60632,60k-100k,Standard
4589,77202,60k-100k,Standard
4590,85027,60k-100k,Standard
4591,7468,< 10k,Gold
4592,23873,10k-30k,Standard
4593,17793,10k-30k,Standard
4594,40324,30k-60k,Standard
4595,8855,< 10k,Standard
4596,8673,< 10k,Standard
4597,165887,> 100k,Platinum
4598,55959,30k-60k,Gold
4599,39525,30k-60k,Standard
4600,46843,30k-60k,Standard
4601,40232,30k-60k,Standard
4602,72994,60k-100k,Gold
4603,23325,10k-30k,Standard
4604,41383,30k-60k,Platinum
4605,42582,30k-60k,Gold
4606,17451,10k-30k,Standard
4607,88777,60k-100k,Gold
4608,26582,10k-30k,Gold
4609,74027,60k-100k,Standard
4610,39357,30k-60k,Standard
4611,113949,> 100k,Standard
4612,17518,10k-30k,Standard
4613,16994,10k-30k,Standard
4614,19264,10k-30k,Standard
4615,39867,30k-60k,Standard
4616,106833,> 100k,Standard
4617,110764,> 100k,Platinum
4618,7208,< 10k,Gold
4619,43251,30k-60k,Gold
4620,3831,< 10k,Standard
4621,63355,60k-100k,Gold
4622,79436,60k-100k,Platinum
4623,35306,30k-60k,Standard
4624,38514,30k-60k,Gold
4625,38236,30k-60k,Standard
4626,20970,10k-30k,Gold
4627,49128,30k-60k,Gold
4628,30884,30k-60k,Platinum
4629,69647,60k-100k,Standard
4630,33538,30k-60k,Standard
4631,19876,10k-30k,Standard
4632,12393,10k-30k,Standard
4633,9849,< 10k,Standard
4634,91012,60k-100k,Standard
4635,26358,10k-30k,Gold
4636,46027,30k-60k,Standard
4637,126533,> 100k,Gold
4638,24490,10k-30k,Standard
4639,23406,10k-30k,Standard
4640,33106,30k-60k,Gold
4641,37071,30k-60k,Gold
4642,136119,> 100k,Standard
4643,108670,> 100k,Gold
4644,56084,30k-60k,Standard
4645,100166,> 100k,Gold
4646,32056,30k-60k,Gold
4647,44775,30k-60k,Standard
4648,29405,10k-30k,Platinum
4649,14716,10k-30k,Gold
4650,84348,60k-100k,Platinum
4651,52690,30k-60k,Gold
4652,36777,30k-60k,Gold
4653,36252,30k-60k,Standard
4654,12652,10k-30k,Standard
4655,18320,10k-30k,Platinum
4656,45949,30k-60k,Gold
4657,25074,10k-30k,Standard
4658,31182,30k-60k,Standard
4659,33750,30k-60k,Gold
4660,22522,10k-30k,Standard
4661,18443,10k-30k,Standard
4662,11746,10k-30k,Standard
4663,32775,30k-60k,Gold
4664,55995,30k-60k,Standard
4665,11492,10k-30k,Standard
4666,35709,30k-60k,Gold
4667,44214,30k-60k,Gold
4668,18165,10k-30k,Standard
4669,98272,60k-100k,Standard
4670,27722,10k-30k,Standard
4671,33830,30k-60k,Gold
4672,32438,30k-60k,Standard
4673,10513,10k-30k,Standard
4674,73579,60k-100k,Gold
4675,18604,10k-30k,Platinum
4676,30774,30k-60k,Standard
4677,55180,30k-60k,Standard
4678,100975,> 100k,Standard
4679,17052,10k-30k,Standard
4680,26567,10k-30k,Standard
4681,95577,60k-100k,Standard
4682,50241,30k-60k,Standard
4683,58094,30k-60k,Standard
4684,17399,10k-30k,Gold
4685,27849,10k-30k,Gold
4686,32290,30k-60k,Standard
4687,19919,10k-30k,Platinum
4688,11246,10k-30k,Gold
4689,25403,10k-30k,Platinum
4690,93713,60k-100k,Standard
4691,37851,30k-60k,Standard
4692,95035,60k-100k,Standard
4693,41163,30k-60k,Standard
4694,21262,10k-30k,Standard
4695,88816,60k-100k,Gold
4696,42134,30k-60k,Standard
4697,71202,60k-100k,Gold
4698,17191,10k-30k,Standard
4699,75141,60k-100k,Gold
4700,76743,60k-100k,Standard
4701,44481,30k-60k,Platinum
4702,20643,10k-30k,Standard
4703,35164,30k-60k,Platinum
4704,55709,30k-60k,Standard
4705,42795,30k-60k,Gold
4706,55312,30k-60k,Standard
4707,73760,60k-100k,Gold
4708,23065,10k-30k,Gold
4709,16178,10k-30k,Gold
4710,35373,30k-60k,Standard
4711,28830,10k-30k,Gold
4712,62949,60k-100k,Standard
4713,17117,10k-30k,Standard
4714,74181,60k-100k,Standard
4715,93669,60k-100k,Standard
4716,36323,30k-60k,Gold
4717,37892,30k-60k,Standard
4718,21220,10k-30k,Standard
4719,24838,10k-30k,Gold
4720,27286,10k-30k,Platinum
4721,99713,60k-100k,Gold
4722,34533,30k-60k,Gold
4723,14392,10k-30k,Standard
4724,43423,30k-60k,Gold
4725,64757,60k-100k,Platinum
4726,35675,30k-60k,Standard
4727,101564,> 100k,Standard
4728,62583,60k-100k,Gold
4729,17424,10k-30k,Platinum
4730,24686,10k-30k,Standard
4731,42546,30k-60k,Standard
4732,11312,10k-30k,Gold
4733,45956,30k-60k,Standard
4734,10581,10k-30k,Standard
4735,74339,60k-100k,Gold
4736,68534,60k-100k,Standard
4737,51706,30k-60k,Standard
4738,22626,10k-30k,Platinum
4739,40910,30k-60k,Gold
4740,25352,10k-30k,Gold
4741,17648,10k-30k,Gold
4742,28649,10k-30k,Gold
4743,59206,30k-60k,Gold
4744,37446,30k-60k,Standard
4745,100257,> 100k,Gold
4746,62071,60k-100k,Standard
4747,57588,30k-60k,Gold
4748,11775,10k-30k,Standard
4749,29744,10k-30k,Standard
4750,17239,10k-30k,Standard
4751,31949,30k-60k,Gold
4752,22352,10k-30k,Platinum
4753,27880,10k-30k,Platinum
4754,76329,60k-100k,Standard
4755,50649,30k-60k,Standard
4756,73495,60k-100k,Standard
4757,11843,10k-30k,Standard
4758,37819,30k-60k,Gold
4759,71445,60k-100k,Platinum
4760,104235,> 100k,Standard
4761,12287,10k-30k,Standard
4762,28394,10k-30k,Standard
4763,74903,60k-100k,Standard
4764,31742,30k-60k,Gold
4765,19200,10k-30k,Gold
4766,12271,10k-30k,Gold
4767,18693,10k-30k,Standard
4768,11134,10k-30k,Standard
4769,37832,30k-60k,Standard
4770,68010,60k-100k,Standard
4771,15022,10k-30k,Gold
4772,43495,30k-60k,Gold
4773,65623,60k-100k,Gold
4774,36246,30k-60k,Standard
4775,11760,10k-30k,Gold
4776,47588,30k-60k,Standard
4777,34952,30k-60k,Standard
4778,32547,30k-60k,Standard
4779,24765,10k-30k,Standard
4780,38590,30k-60k,Gold
4781,51889,30k-60k,Gold
4782,193581,> 100k,Standard
4783,39286,30k-60k,Standard
4784,104589,> 100k,Standard
4785,46650,30k-60k,Standard
4786,33871,30k-60k,Standard
4787,40295,30k-60k,Gold
4788,15441,10k-30k,Standard
4789,44985,30k-60k,Gold
4790,9005,< 10k,Standard
4791,19853,10k-30k,Standard
4792,39217,30k-60k,Standard
4793,83766,60k-100k,Gold
4794,98857,60k-100k,Standard
4795,30773,30k-60k,Standard
4796,40497,30k-60k,Platinum
4797,72334,60k-100k,Standard
4798,14319,10k-30k,Platinum
4799,48210,30k-60k,Standard
4800,20342,10k-30k,Gold
4801,32200,30k-60k,Standard
4802,26335,10k-30k,Standard
4803,49254,30k-60k,Standard
4804,53381,30k-60k,Standard
4805,67761,60k-100k,Gold
4806,46338,30k-60k,Gold
4807,40952,30k-60k,Standard
4808,132961,> 100k,Standard
4809,12493,10k-30k,Standard
4810,119005,> 100k,Gold
4811,29647,10k-30k,Standard
4812,54156,30k-60k,Standard
4813,28912,10k-30k,Gold
4814,22208,10k-30k,Standard
4815,50980,30k-60k,Standard
4816,75319,60k-100k,Standard
4817,50569,30k-60k,Gold
4818,24847,10k-30k,Standard
4819,454951,> 100k,Gold
4820,84036,60k-100k,Standard
4821,69796,60k-100k,Standard
4822,28365,10k-30k,Gold
4823,23444,10k-30k,Standard
4824,29855,10k-30k,Standard
4825,77418,60k-100k,Standard
4826,18152,10k-30k,Standard
4827,17192,10k-30k,Gold
4828,52980,30k-60k,Standard
4829,45407,30k-60k,Gold
4830,21179,10k-30k,Gold
4831,16918,10k-30k,Gold
4832,99362,60k-100k,Gold
4833,46625,30k-60k,Gold
4834,13981,10k-30k,Standard
4835,14683,10k-30k,Standard
4836,28196,10k-30k,Standard
4837,60656,60k-100k,Gold
4838,55078,30k-60k,Gold
4839,80191,60k-100k,Standard
4840,12794,10k-30k,Gold
4841,42475,30k-60k,Standard
4842,98532,60k-100k,Standard
4843,92314,60k-100k,Standard
4844,46687,30k-60k,Standard
4845,187890,> 100k,Gold
4846,55631,30k-60k,Standard
4847,75351,60k-100k,Standard
4848,37463,30k-60k,Platinum
4849,21021,10k-30k,Gold
4850,19679,10k-30k,Standard
4851,41238,30k-60k,Standard
4852,31318,30k-60k,Standard
4853,10530,10k-30k,Platinum
4854,17711,10k-30k,Platinum
4855,29059,10k-30k,Gold
4856,60421,60k-100k,Standard
4857,35909,30k-60k,Standard
4858,34529,30k-60k,Standard
4859,18199,10k-30k,Standard
4860,36909,30k-60k,Standard
4861,91433,60k-100k,Gold
4862,40493,30k-60k,Standard
4863,12643,10k-30k,Standard
4864,15122,10k-30k,Gold
4865,54838,30k-60k,Standard
4866,31038,30k-60k,Gold
4867,34468,30k-60k,Standard
4868,23649,10k-30k,Standard
4869,51657,30k-60k,Standard
4870,29417,10k-30k,Platinum
4871,31868,30k-60k,Gold
4872,20013,10k-30k,Standard
4873,69229,60k-100k,Standard
4874,31107,30k-60k,Gold
4875,55576,30k-60k,Standard
4876,15748,10k-30k,Platinum
4877,122237,> 100k,Platinum
4878,88801,60k-100k,Gold
4879,9538,< 10k,Platinum
4880,20715,10k-30k,Standard
4881,50733,30k-60k,Standard
4882,14417,10k-30k,Standard
4883,33119,30k-60k,Standard
4884,48954,30k-60k,Platinum
4885,31910,30k-60k,Standard
4886,52954,30k-60k,Gold
4887,22351,10k-30k,Gold
4888,7548,< 10k,Standard
4889,72220,60k-100k,Standard
4890,71902,60k-100k,Standard
4891,209513,> 100k,Standard
4892,7746,< 10k,Standard
4893,61425,60k-100k,Standard
4894,9153,< 10k,Standard
4895,124187,> 100k,Gold
4896,51098,30k-60k,Standard
4897,18650,10k-30k,Standard
4898,62702,60k-100k,Gold
4899,24658,10k-30k,Standard
4900,44814,30k-60k,Standard
4901,41947,30k-60k,Gold
4902,123120,> 100k,Platinum
4903,129372,> 100k,Platinum
4904,23906,10k-30k,Standard
4905,76166,60k-100k,Standard
4906,46554,30k-60k,Standard
4907,13509,10k-30k,Platinum
4908,22306,10k-30k,Standard
4909,186335,> 100k,Standard
4910,46653,30k-60k,Gold
4911,73119,60k-100k,Platinum
4912,31306,30k-60k,Gold
4913,24885,10k-30k,Standard
4914,37015,30k-60k,Standard
4915,30143,30k-60k,Gold
4916,12768,10k-30k,Standard
4917,17991,10k-30k,Standard
4918,59606,30k-60k,Standard
4919,27820,10k-30k,Gold
4920,36974,30k-60k,Standard
4921,42806,30k-60k,Gold
4922,45212,30k-60k,Standard
4923,81032,60k-100k,Standard
4924,16829,10k-30k,Platinum
4925,54131,30k-60k,Standard
4926,61606,60k-100k,Gold
4927,72409,60k-100k,Standard
4928,13506,10k-30k,Standard
4929,43406,30k-60k,Gold
4930,120722,> 100k,Gold
4931,33881,30k-60k,Gold
4932,50942,30k-60k,Standard
4933,62710,60k-100k,Standard
4934,17715,10k-30k,Platinum
4935,131094,> 100k,Standard
4936,51516,30k-60k,Gold
4937,52242,30k-60k,Standard
4938,11345,10k-30k,Platinum
4939,63334,60k-100k,Platinum
4940,51765,30k-60k,Standard
4941,113202,> 100k,Gold
4942,29205,10k-30k,Standard
4943,18190,10k-30k,Standard
4944,22526,10k-30k,Standard
4945,25502,10k-30k,Standard
4946,16594,10k-30k,Standard
4947,89600,60k-100k,Standard
4948,91985,60k-100k,Standard
4949,31664,30k-60k,Standard
4950,27586,10k-30k,Standard
4951,10190,10k-30k,Standard
4952,59111,30k-60k,Gold
4953,115544,> 100k,Gold
4954,23247,10k-30k,Gold
4955,33464,30k-60k,Standard
4956,49217,30k-60k,Standard
4957,121429,> 100k,Gold
4958,41766,30k-60k,Gold
4959,41639,30k-60k,Standard
4960,41172,30k-60k,Gold
4961,13392,10k-30k,Standard
4962,13190,10k-30k,Standard
4963,20627,10k-30k,Gold
4964,73793,60k-100k,Standard
4965,28717,10k-30k,Standard
4966,25066,10k-30k,Standard
4967,24759,10k-30k,Standard
4968,32979,30k-60k,Standard
4969,119548,> 100k,Standard
4970,32668,30k-60k,Platinum
4971,20943,10k-30k,Gold
4972,36962,30k-60k,Standard
4973,124064,> 100k,Standard
4974,25540,10k-30k,Standard
4975,15887,10k-30k,Gold
4976,25573,10k-30k,Standard
4977,39740,30k-60k,Standard
4978,58792,30k-60k,Standard
4979,73483,60k-100k,Standard
4980,17465,10k-30k,Gold
4981,18665,10k-30k,Gold
4982,28961,10k-30k,Gold
4983,58638,30k-60k,Standard
4984,15032,10k-30k,Gold
4985,23738,10k-30k,Standard
4986,23982,10k-30k,Standard
4987,70208,60k-100k,Standard
4988,52563,30k-60k,Standard
4989,68364,60k-100k,Standard
4990,92695,60k-100k,Gold
4991,29320,10k-30k,Standard
4992,15816,10k-30k,Standard
4993,15888,10k-30k,Platinum
4994,10029,10k-30k,Standard
4995,26340,10k-30k,Gold
4996,27751,10k-30k,Gold
4997,63025,60k-100k,Standard
4998,36748,30k-60k,Standard
4999,25764,10k-30k,Gold
5000,33483,30k-60k,Gold
