id_fato,id_cliente,id_produto,id_tempo,valor_fatura,valor_pago,inadimplente,score_risco,prob_default_real
1805,1805,1805,16,92082,98615,0,850,0.2224
1806,1806,1806,20,6659,5907,0,823,0.2975
1807,1807,1807,11,17040,1018,1,643,0.1976
1808,1808,1808,20,17189,2337,1,645,0.1663
1809,1809,1809,20,22332,15154,0,823,0.2434
1810,1810,1810,10,9448,2989,0,850,0.1578
1811,1811,1811,8,18974,7043,0,820,0.232
1812,1812,1812,2,17172,11103,0,850,0.1719
1813,1813,1813,8,7778,3801,0,850,0.1589
1814,1814,1814,1,20192,33,1,641,0.1849
1815,1815,1815,23,38540,35026,0,850,0.221
1816,1816,1816,7,5362,6291,0,816,0.2661
1817,1817,1817,22,2093,2298,0,850,0.2482
1818,1818,1818,14,15668,18486,0,834,0.2112
1819,1819,1819,4,22996,14458,0,805,0.2333
1820,1820,1820,21,32350,23807,0,850,0.2207
1821,1821,1821,17,687,436,0,782,0.2752
1822,1822,1822,2,44221,51644,0,850,0.1829
1823,1823,1823,23,20798,13777,0,850,0.1943
1824,1824,1824,2,4503,1824,0,785,0.2925
1825,1825,1825,8,6260,3289,0,834,0.2123
1826,1826,1826,7,32240,21998,0,843,0.1942
1827,1827,1827,8,12771,10762,0,850,0.2587
1828,1828,1828,20,4409,3775,0,850,0.1691
1829,1829,1829,17,7155,7032,0,850,0.2207
1830,1830,1830,23,12707,11221,0,850,0.1865
1831,1831,1831,17,6256,4644,0,850,0.1602
1832,1832,1832,7,10985,3593,0,823,0.2593
1833,1833,1833,5,13919,12882,0,837,0.1546
1834,1834,1834,15,21450,920,1,621,0.1772
1835,1835,1835,2,39939,1289,1,575,0.2866
1836,1836,1836,11,19861,21981,0,843,0.2224
1837,1837,1837,17,4241,3550,0,850,0.2269
1838,1838,1838,24,28636,13718,0,850,0.1659
1839,1839,1839,13,53403,54853,0,838,0.1839
1840,1840,1840,4,53484,30505,0,825,0.1891
1841,1841,1841,24,13580,11129,0,850,0.1912
1842,1842,1842,18,30487,26592,0,832,0.2936
1843,1843,1843,14,22192,2574,1,611,0.237
1844,1844,1844,19,39258,14073,0,840,0.1776
1845,1845,1845,3,27748,29658,0,831,0.182
1846,1846,1846,4,13067,113,1,633,0.2226
1847,1847,1847,9,20026,7711,0,850,0.1389
1848,1848,1848,21,21233,15100,0,850,0.2176
1849,1849,1849,23,180761,24952,1,681,0.1144
1850,1850,1850,14,21383,7465,0,809,0.1716
1851,1851,1851,17,18534,2866,1,667,0.2106
1852,1852,1852,2,8676,6032,0,850,0.1481
1853,1853,1853,14,5836,6105,0,803,0.2314
1854,1854,1854,22,19503,7980,0,843,0.1526
1855,1855,1855,16,5167,2036,0,850,0.2015
1856,1856,1856,19,12045,12338,0,850,0.2393
1857,1857,1857,16,34457,25604,0,821,0.1342
1858,1858,1858,11,16192,1746,1,627,0.1976
1859,1859,1859,14,46983,33603,0,850,0.202
1860,1860,1860,7,3673,2460,0,850,0.2095
1861,1861,1861,5,8419,8450,0,841,0.2727
1862,1862,1862,8,7348,2266,0,850,0.1882
1863,1863,1863,17,10460,501,1,656,0.1906
1864,1864,1864,14,7501,366,1,668,0.2484
1865,1865,1865,10,6371,996,1,687,0.1406
1866,1866,1866,22,18653,7478,0,850,0.2711
1867,1867,1867,12,20592,14090,0,846,0.1406
1868,1868,1868,5,18210,16005,0,850,0.1773
1869,1869,1869,8,16850,15088,0,833,0.2729
1870,1870,1870,12,13008,622,1,678,0.1965
1871,1871,1871,4,13582,14037,0,850,0.2492
1872,1872,1872,13,22924,19209,0,819,0.2247
1873,1873,1873,21,2117,1307,0,850,0.2305
1874,1874,1874,17,4776,1653,0,850,0.1873
1875,1875,1875,24,2762,917,0,850,0.1423
1876,1876,1876,21,9012,3622,0,839,0.1887
1877,1877,1877,5,17857,21168,0,850,0.2066
1878,1878,1878,6,12560,12652,0,850,0.2247
1879,1879,1879,9,19531,12976,0,850,0.274
1880,1880,1880,5,52364,37680,0,850,0.2111
1881,1881,1881,2,20917,20156,0,850,0.1828
1882,1882,1882,3,18677,14249,0,850,0.1258
1883,1883,1883,11,8482,5295,0,850,0.2295
1884,1884,1884,10,51503,31653,0,828,0.2835
1885,1885,1885,3,18696,9136,0,786,0.2382
1886,1886,1886,9,31542,5810,1,655,0.2058
1887,1887,1887,8,24371,16395,0,850,0.2458
1888,1888,1888,16,18772,18342,0,846,0.2501
1889,1889,1889,22,3345,2730,0,822,0.2049
1890,1890,1890,21,2473,2420,0,850,0.2201
1891,1891,1891,2,50749,29881,0,827,0.1926
1892,1892,1892,10,11796,11522,0,850,0.2174
1893,1893,1893,24,16734,2772,1,566,0.2336
1894,1894,1894,14,50678,19959,0,850,0.1849
1895,1895,1895,5,15854,6061,0,850,0.1917
1896,1896,1896,22,38375,3908,1,670,0.2253
1897,1897,1897,1,7011,2847,0,819,0.2784
1898,1898,1898,13,8476,7767,0,850,0.1304
1899,1899,1899,4,1301,214,1,659,0.1702
1900,1900,1900,21,60844,10481,1,641,0.2183
1901,1901,1901,9,6266,6089,0,734,0.2135
1902,1902,1902,16,40307,27310,0,807,0.2458
1903,1903,1903,21,16005,8758,0,850,0.1453
1904,1904,1904,21,55058,49485,0,850,0.1643
1905,1905,1905,19,64485,1617,1,625,0.2505
1906,1906,1906,24,3079,2510,0,845,0.2233
1907,1907,1907,14,5335,5780,0,830,0.2445
1908,1908,1908,23,58598,18758,0,826,0.2226
1909,1909,1909,24,32403,31260,0,850,0.2272
1910,1910,1910,20,29681,13429,0,840,0.2576
1911,1911,1911,8,7201,4014,0,850,0.1264
1912,1912,1912,10,110525,90080,0,850,0.1201
1913,1913,1913,20,16934,9262,0,850,0.1631
1914,1914,1914,1,5514,2488,0,825,0.2197
1915,1915,1915,20,8789,9641,0,850,0.2454
1916,1916,1916,5,4031,4498,0,850,0.2087
1917,1917,1917,15,36759,795,1,616,0.2334
1918,1918,1918,8,14482,10863,0,819,0.2406
1919,1919,1919,10,15577,1735,1,616,0.2213
1920,1920,1920,6,3957,4261,0,763,0.2541
1921,1921,1921,15,9564,6850,0,850,0.2465
1922,1922,1922,15,5694,4160,0,850,0.1646
1923,1923,1923,10,8345,7216,0,822,0.2507
1924,1924,1924,21,43707,15300,0,761,0.2205
1925,1925,1925,19,2762,1145,0,825,0.1151
1926,1926,1926,4,9270,6939,0,850,0.2242
1927,1927,1927,22,53598,62711,0,850,0.2904
1928,1928,1928,6,10545,11169,0,850,0.2003
1929,1929,1929,15,58635,64523,0,809,0.2182
1930,1930,1930,6,12287,5202,0,850,0.1481
1931,1931,1931,18,11574,13457,0,830,0.3125
1932,1932,1932,11,35714,34178,0,850,0.1985
1933,1933,1933,12,13801,8185,0,823,0.2054
1934,1934,1934,8,10464,11280,0,850,0.2727
1935,1935,1935,24,30401,29567,0,827,0.09
1936,1936,1936,22,1575,1516,0,850,0.246
1937,1937,1937,14,79191,76115,0,850,0.1938
1938,1938,1938,4,27001,27561,0,850,0.1994
1939,1939,1939,18,11474,13237,0,850,0.1788
1940,1940,1940,6,14164,1389,1,650,0.2643
1941,1941,1941,6,34456,41332,0,850,0.1701
1942,1942,1942,19,48009,52094,0,850,0.1967
1943,1943,1943,2,89523,62439,0,850,0.1666
1944,1944,1944,4,20972,1747,1,649,0.2316
1945,1945,1945,24,26722,1741,1,662,0.1623
1946,1946,1946,5,28174,28195,0,828,0.1977
1947,1947,1947,15,28875,24318,0,811,0.2191
1948,1948,1948,3,28366,15646,0,848,0.211
1949,1949,1949,16,8433,5617,0,850,0.1777
1950,1950,1950,13,9500,11009,0,830,0.268
1951,1951,1951,12,21615,22121,0,850,0.2464
1952,1952,1952,21,21941,9032,0,850,0.1397
1953,1953,1953,9,52954,9265,1,645,0.2441
1954,1954,1954,11,4895,5569,0,843,0.2123
1955,1955,1955,8,27905,9233,0,850,0.2022
1956,1956,1956,7,3481,1177,0,758,0.2195
1957,1957,1957,4,10402,9830,0,780,0.2456
1958,1958,1958,2,74311,60785,0,850,0.096
1959,1959,1959,19,27181,9279,0,850,0.2271
1960,1960,1960,22,22320,2656,1,544,0.2571
1961,1961,1961,23,9265,7616,0,836,0.1906
1962,1962,1962,12,15016,11152,0,847,0.1784
1963,1963,1963,3,18521,13018,0,850,0.1615
1964,1964,1964,19,22139,3729,1,581,0.2454
1965,1965,1965,3,17111,2473,1,656,0.2481
1966,1966,1966,19,58975,52674,0,850,0.1763
1967,1967,1967,19,9518,1484,1,568,0.2464
1968,1968,1968,7,13204,1189,1,682,0.1894
1969,1969,1969,14,21792,22329,0,843,0.1934
1970,1970,1970,21,5717,5919,0,834,0.1756
1971,1971,1971,4,20825,22160,0,850,0.1952
1972,1972,1972,6,15781,7617,0,815,0.2764
1973,1973,1973,14,5811,2062,0,821,0.1964
1974,1974,1974,8,16969,17860,0,850,0.1764
1975,1975,1975,18,19732,6670,0,833,0.1896
1976,1976,1976,15,58295,2110,1,673,0.2243
1977,1977,1977,19,23232,17971,0,850,0.1763
1978,1978,1978,18,7834,8381,0,850,0.1544
1979,1979,1979,15,25877,1380,1,634,0.2154
1980,1980,1980,23,8440,7302,0,850,0.2039
1981,1981,1981,12,8877,10386,0,827,0.265
1982,1982,1982,18,13122,12557,0,774,0.2868
1983,1983,1983,5,26387,20448,0,829,0.2895
1984,1984,1984,15,57117,24042,0,850,0.1454
1985,1985,1985,9,15291,316,1,698,0.1492
1986,1986,1986,8,75964,9654,1,587,0.2346
1987,1987,1987,8,64282,35694,0,844,0.1828
1988,1988,1988,3,11080,460,1,675,0.1691
1989,1989,1989,13,59271,70241,0,850,0.2031
1990,1990,1990,13,63750,29132,0,847,0.2092
1991,1991,1991,12,19285,7546,0,850,0.1771
1992,1992,1992,15,57156,58072,0,850,0.1521
1993,1993,1993,14,16041,5172,0,834,0.1873
1994,1994,1994,1,24984,21959,0,850,0.1916
1995,1995,1995,2,10984,440,1,639,0.255
1996,1996,1996,23,20492,910,1,716,0.1797
1997,1997,1997,4,10488,4281,0,781,0.2413
1998,1998,1998,13,43427,891,1,691,0.2091
1999,1999,1999,10,14616,4608,0,829,0.2415
2000,2000,2000,21,71915,36790,0,845,0.2035
2001,2001,2001,13,2970,339,1,579,0.2447
2002,2002,2002,1,9572,4401,0,850,0.1844
2003,2003,2003,11,15760,13233,0,848,0.2161
2004,2004,2004,18,3582,296,1,604,0.2798
2005,2005,2005,9,36001,5260,1,644,0.313
2006,2006,2006,6,73304,82796,0,850,0.2022
2007,2007,2007,23,27595,17863,0,850,0.2137
2008,2008,2008,13,30769,23857,0,850,0.2444
2009,2009,2009,5,42636,31536,0,850,0.1916
2010,2010,2010,10,8454,625,1,594,0.2308
2011,2011,2011,5,18533,3671,1,613,0.3269
2012,2012,2012,22,22767,21904,0,850,0.2459
2013,2013,2013,10,19849,9787,0,850,0.1985
2014,2014,2014,5,219391,203259,0,793,0.1906
2015,2015,2015,20,53084,2790,1,627,0.1967
2016,2016,2016,21,47116,23044,0,811,0.1914
2017,2017,2017,11,22943,11858,0,772,0.2777
2018,2018,2018,5,9847,8739,0,838,0.2469
2019,2019,2019,5,11632,1891,1,642,0.1657
2020,2020,2020,17,8230,8116,0,812,0.2613
2021,2021,2021,21,84124,71149,0,850,0.1654
2022,2022,2022,5,24608,107,1,643,0.1917
2023,2023,2023,1,53413,51166,0,850,0.1328
2024,2024,2024,13,13092,1759,1,676,0.2352
2025,2025,2025,4,53227,55067,0,784,0.2898
2026,2026,2026,8,16945,9513,0,850,0.2094
2027,2027,2027,20,1663,893,0,850,0.1258
2028,2028,2028,23,24715,29023,0,850,0.1413
2029,2029,2029,6,7651,166,1,689,0.181
2030,2030,2030,15,2239,2446,0,753,0.2549
2031,2031,2031,15,18980,9355,0,843,0.1584
2032,2032,2032,21,21152,17533,0,834,0.2722
2033,2033,2033,16,24959,19506,0,832,0.1697
2034,2034,2034,9,9941,4799,0,850,0.1969
2035,2035,2035,24,7778,5468,0,850,0.1825
2036,2036,2036,5,38217,27463,0,841,0.1052
2037,2037,2037,23,5212,2692,0,850,0.2053
2038,2038,2038,16,17096,19820,0,817,0.2582
2039,2039,2039,7,3292,2447,0,822,0.1887
2040,2040,2040,3,8161,6303,0,850,0.245
2041,2041,2041,10,50112,9949,1,607,0.2319
2042,2042,2042,16,10612,11654,0,850,0.2284
2043,2043,2043,21,13056,10183,0,838,0.2329
2044,2044,2044,12,28131,696,1,680,0.2104
2045,2045,2045,9,33999,17549,0,826,0.2136
2046,2046,2046,16,29878,25173,0,850,0.1442
2047,2047,2047,9,1748,1124,0,850,0.2386
2048,2048,2048,24,26251,23156,0,812,0.2684
2049,2049,2049,22,72450,41345,0,823,0.1897
2050,2050,2050,23,169426,159964,0,850,0.142
2051,2051,2051,7,8911,1124,1,637,0.1907
2052,2052,2052,11,25024,2119,1,670,0.2157
2053,2053,2053,17,16265,6294,0,834,0.2403
2054,2054,2054,24,141794,122548,0,850,0.2092
2055,2055,2055,22,13210,14178,0,850,0.2389
2056,2056,2056,23,29965,13603,0,797,0.2116
2057,2057,2057,10,2415,908,0,850,0.206
2058,2058,2058,15,11166,3747,0,850,0.2356
2059,2059,2059,10,16008,5260,0,841,0.2257
2060,2060,2060,2,42573,45036,0,842,0.2525
2061,2061,2061,16,15655,14948,0,850,0.1574
2062,2062,2062,7,18665,8997,0,850,0.1873
2063,2063,2063,24,20465,23031,0,845,0.2525
2064,2064,2064,21,15270,6440,0,850,0.1894
2065,2065,2065,15,62614,39869,0,850,0.2003
2066,2066,2066,17,13931,9847,0,836,0.2388
2067,2067,2067,22,53810,1376,1,658,0.2404
2068,2068,2068,13,9460,5796,0,850,0.2223
2069,2069,2069,19,26293,10298,0,850,0.1273
2070,2070,2070,21,21411,21642,0,837,0.1501
2071,2071,2071,23,23064,7891,0,850,0.1523
2072,2072,2072,8,2593,817,0,850,0.1744
2073,2073,2073,22,61122,58631,0,850,0.1773
2074,2074,2074,9,74697,74903,0,850,0.2008
2075,2075,2075,19,3007,2243,0,830,0.2402
2076,2076,2076,17,6979,4090,0,808,0.1995
2077,2077,2077,10,40421,7225,1,677,0.1601
2078,2078,2078,14,4020,446,1,671,0.146
2079,2079,2079,12,3224,523,1,589,0.2238
2080,2080,2080,20,10958,8130,0,850,0.2054
2081,2081,2081,24,23567,636,1,650,0.2359
2082,2082,2082,22,13000,13005,0,846,0.1969
2083,2083,2083,7,1016,145,1,581,0.3226
2084,2084,2084,9,13832,12490,0,824,0.2475
2085,2085,2085,18,32833,3808,1,669,0.2325
2086,2086,2086,7,4504,432,1,654,0.2328
2087,2087,2087,4,17869,16322,0,850,0.2367
2088,2088,2088,23,134271,64169,0,850,0.2047
2089,2089,2089,8,11745,1387,1,645,0.2027
2090,2090,2090,18,15478,18553,0,850,0.1321
2091,2091,2091,15,12999,14296,0,824,0.2082
2092,2092,2092,7,22576,20937,0,850,0.1562
2093,2093,2093,8,19826,11582,0,817,0.1653
2094,2094,2094,1,20265,15868,0,850,0.2274
2095,2095,2095,11,74413,30803,0,810,0.1403
2096,2096,2096,10,9469,5686,0,842,0.2182
2097,2097,2097,5,30798,11123,0,850,0.1604
2098,2098,2098,2,14351,560,1,610,0.3045
2099,2099,2099,22,6375,6832,0,828,0.2725
2100,2100,2100,2,40770,41935,0,848,0.1559
2101,2101,2101,19,37396,7270,1,673,0.17
2102,2102,2102,16,5626,74,1,680,0.2495
2103,2103,2103,11,6575,5819,0,818,0.2498
2104,2104,2104,14,7789,666,1,661,0.1774
2105,2105,2105,22,12512,12573,0,807,0.233
2106,2106,2106,5,10178,3084,0,850,0.1312
2107,2107,2107,4,17634,19292,0,803,0.2663
2108,2108,2108,23,34791,6883,1,627,0.1585
2109,2109,2109,19,22884,9379,0,842,0.222
2110,2110,2110,10,5012,616,1,668,0.218
2111,2111,2111,23,7250,2941,0,850,0.2064
2112,2112,2112,9,6511,6229,0,850,0.2435
2113,2113,2113,18,24705,7489,0,850,0.184
2114,2114,2114,5,22925,142,1,622,0.2749
2115,2115,2115,17,35185,4794,1,603,0.2078
2116,2116,2116,23,32204,34330,0,819,0.2356
2117,2117,2117,18,8583,7111,0,850,0.2776
2118,2118,2118,21,13112,12122,0,831,0.2232
2119,2119,2119,1,12284,10358,0,850,0.2445
2120,2120,2120,14,26326,27109,0,839,0.1932
2121,2121,2121,14,3581,3929,0,812,0.104
2122,2122,2122,14,4747,4699,0,850,0.1911
2123,2123,2123,1,28111,13036,0,850,0.2173
2124,2124,2124,4,11188,851,1,618,0.23
2125,2125,2125,23,5129,5159,0,850,0.1883
2126,2126,2126,7,14491,15083,0,850,0.198
2127,2127,2127,24,11047,9565,0,850,0.2611
2128,2128,2128,12,9963,9392,0,844,0.1981
2129,2129,2129,13,11885,5432,0,850,0.1627
2130,2130,2130,15,25230,16031,0,850,0.1905
2131,2131,2131,20,16187,12644,0,850,0.2017
2132,2132,2132,2,35439,42007,0,850,0.1843
2133,2133,2133,14,13133,13386,0,850,0.1618
2134,2134,2134,12,6969,3298,0,836,0.1629
2135,2135,2135,13,45996,1818,1,583,0.2249
2136,2136,2136,14,34211,16941,0,850,0.2312
2137,2137,2137,3,72912,31864,0,842,0.1736
2138,2138,2138,13,14663,5982,0,829,0.1262
2139,2139,2139,8,27816,2550,1,588,0.2786
2140,2140,2140,16,13147,14671,0,793,0.32
2141,2141,2141,6,12634,9284,0,850,0.2128
2142,2142,2142,11,11396,9044,0,838,0.2371
2143,2143,2143,15,24829,26188,0,834,0.2585
2144,2144,2144,19,48714,43060,0,829,0.2051
2145,2145,2145,24,6552,6285,0,850,0.1957
2146,2146,2146,2,12352,12500,0,811,0.1337
2147,2147,2147,11,12800,9404,0,800,0.2466
2148,2148,2148,20,16590,19531,0,850,0.2437
2149,2149,2149,20,14414,1173,1,667,0.2723
2150,2150,2150,9,5845,5085,0,777,0.3268
2151,2151,2151,24,8156,3482,0,850,0.1956
2152,2152,2152,23,19428,23099,0,850,0.1253
2153,2153,2153,4,32019,11645,0,840,0.2149
2154,2154,2154,23,22229,26387,0,850,0.21
2155,2155,2155,17,35411,39642,0,780,0.2815
2156,2156,2156,24,14577,15608,0,850,0.2099
2157,2157,2157,8,39697,35974,0,850,0.223
2158,2158,2158,16,2931,15,1,622,0.2292
2159,2159,2159,1,8529,10208,0,849,0.1702
2160,2160,2160,10,11696,13761,0,850,0.17
2161,2161,2161,7,15576,16053,0,823,0.2277
2162,2162,2162,15,10526,3980,0,812,0.1823
2163,2163,2163,1,36923,23444,0,850,0.1658
2164,2164,2164,22,26136,28209,0,831,0.1417
2165,2165,2165,16,20937,19518,0,850,0.1566
2166,2166,2166,21,32632,13372,0,817,0.2234
2167,2167,2167,2,8142,4994,0,850,0.2471
2168,2168,2168,3,4650,1476,0,850,0.2349
2169,2169,2169,15,35668,2638,1,564,0.2131
2170,2170,2170,24,64364,62581,0,784,0.2401
2171,2171,2171,18,8430,5835,0,850,0.1811
2172,2172,2172,15,4501,4430,0,850,0.2192
2173,2173,2173,4,46286,52769,0,850,0.1878
2174,2174,2174,3,3821,2108,0,850,0.1836
2175,2175,2175,7,18499,10308,0,850,0.2466
2176,2176,2176,24,35021,25718,0,813,0.181
2177,2177,2177,20,8751,8192,0,826,0.297
2178,2178,2178,22,33393,39862,0,808,0.2243
2179,2179,2179,19,13463,6013,0,850,0.1402
2180,2180,2180,23,16816,2156,1,688,0.1847
2181,2181,2181,8,7378,4626,0,822,0.2263
2182,2182,2182,7,16974,16180,0,850,0.2017
2183,2183,2183,4,30707,33714,0,850,0.1923
2184,2184,2184,10,11285,5252,0,784,0.19
2185,2185,2185,10,26609,25073,0,805,0.244
2186,2186,2186,15,10762,12039,0,844,0.128
2187,2187,2187,24,38433,15725,0,849,0.2631
2188,2188,2188,22,9976,8694,0,775,0.2
2189,2189,2189,18,74408,35875,0,808,0.1943
2190,2190,2190,10,30232,21072,0,850,0.1512
2191,2191,2191,23,14032,1744,1,627,0.2427
2192,2192,2192,9,14625,885,1,659,0.2224
2193,2193,2193,9,14795,9783,0,816,0.1937
2194,2194,2194,22,17020,2539,1,655,0.2657
2195,2195,2195,16,22820,17598,0,850,0.1774
2196,2196,2196,17,9121,8433,0,835,0.2085
2197,2197,2197,16,28009,30978,0,850,0.1984
2198,2198,2198,6,26813,14794,0,837,0.2349
2199,2199,2199,5,35479,29648,0,835,0.2374
2200,2200,2200,7,3310,2702,0,850,0.2011
2201,2201,2201,13,20288,11840,0,850,0.1227
2202,2202,2202,8,4307,3228,0,818,0.2454
2203,2203,2203,1,128116,43099,0,850,0.1452
2204,2204,2204,10,51595,5009,1,561,0.3028
2205,2205,2205,20,40663,22099,0,818,0.248
2206,2206,2206,20,57723,62201,0,850,0.2112
2207,2207,2207,1,57738,35913,0,850,0.2095
2208,2208,2208,20,38244,18088,0,850,0.2518
2209,2209,2209,23,4266,3313,0,850,0.2001
2210,2210,2210,14,15428,1078,1,632,0.2185
2211,2211,2211,15,15183,9392,0,834,0.3137
2212,2212,2212,6,4124,4380,0,850,0.1665
2213,2213,2213,20,11142,6612,0,836,0.1881
2214,2214,2214,2,20363,19589,0,850,0.2003
2215,2215,2215,7,7945,3207,0,850,0.2012
2216,2216,2216,24,3710,1320,0,850,0.2086
2217,2217,2217,20,11554,11135,0,850,0.2348
2218,2218,2218,19,69540,43918,0,850,0.2107
2219,2219,2219,5,12455,8141,0,850,0.1121
2220,2220,2220,22,11566,341,1,609,0.2429
2221,2221,2221,8,11201,13308,0,850,0.2002
2222,2222,2222,3,48121,3571,1,688,0.2362
2223,2223,2223,13,2890,1646,0,794,0.243
2224,2224,2224,6,36559,6689,1,589,0.2432
2225,2225,2225,21,35554,33096,0,850,0.2379
2226,2226,2226,23,28871,27009,0,830,0.2186
2227,2227,2227,14,34610,28929,0,836,0.1832
2228,2228,2228,7,10612,8802,0,801,0.2571
2229,2229,2229,11,151783,65767,0,823,0.2247
2230,2230,2230,22,61230,64362,0,794,0.1213
2231,2231,2231,9,13099,4034,0,850,0.2435
2232,2232,2232,10,3694,2496,0,770,0.2419
2233,2233,2233,20,29509,14573,0,850,0.2717
2234,2234,2234,17,13540,5333,0,850,0.1838
2235,2235,2235,8,58275,34238,0,850,0.2236
2236,2236,2236,22,32414,28896,0,850,0.1594
2237,2237,2237,6,34463,25756,0,850,0.1843
2238,2238,2238,21,42494,2682,1,626,0.244
2239,2239,2239,11,49949,41943,0,799,0.2418
2240,2240,2240,3,11940,6302,0,846,0.1939
2241,2241,2241,6,18074,3254,1,609,0.2639
2242,2242,2242,17,21994,11099,0,850,0.1939
2243,2243,2243,7,31021,14294,0,850,0.1152
2244,2244,2244,6,16411,19028,0,850,0.2423
2245,2245,2245,21,21160,15261,0,850,0.1256
2246,2246,2246,13,60858,53925,0,789,0.2561
2247,2247,2247,14,92259,100201,0,825,0.2548
2248,2248,2248,19,16667,9832,0,832,0.2598
2249,2249,2249,8,2809,2837,0,804,0.226
2250,2250,2250,13,19023,19212,0,850,0.1521
2251,2251,2251,20,28089,29257,0,822,0.2708
2252,2252,2252,9,16146,7596,0,777,0.2082
2253,2253,2253,5,35849,41819,0,844,0.2669
2254,2254,2254,11,68940,37731,0,841,0.2201
2255,2255,2255,7,10130,10121,0,760,0.2841
2256,2256,2256,6,11737,5235,0,850,0.1709
2257,2257,2257,12,168790,191037,0,850,0.1317
2258,2258,2258,12,7036,4820,0,850,0.2344
2259,2259,2259,6,13559,12227,0,850,0.324
2260,2260,2260,4,7155,7621,0,850,0.1812
2261,2261,2261,13,13153,7288,0,850,0.1692
2262,2262,2262,12,5015,3260,0,850,0.1748
2263,2263,2263,15,30323,17649,0,850,0.1667
2264,2264,2264,8,20170,11185,0,799,0.273
2265,2265,2265,13,10736,46,1,690,0.1632
2266,2266,2266,11,15241,12071,0,850,0.2182
2267,2267,2267,11,31401,11591,0,715,0.2938
2268,2268,2268,11,25811,23383,0,850,0.2004
2269,2269,2269,19,14315,9705,0,836,0.2086
2270,2270,2270,21,17870,19667,0,837,0.2159
2271,2271,2271,17,52008,40,1,616,0.2486
2272,2272,2272,1,10791,10230,0,850,0.2039
2273,2273,2273,13,7972,8517,0,850,0.2147
2274,2274,2274,20,14691,16604,0,850,0.2647
2275,2275,2275,9,36807,2456,1,662,0.2191
2276,2276,2276,23,49982,58714,0,850,0.22
2277,2277,2277,24,18537,21500,0,850,0.192
2278,2278,2278,11,12423,4955,0,850,0.2298
2279,2279,2279,9,15674,12076,0,850,0.195
2280,2280,2280,17,7438,2997,0,828,0.2011
2281,2281,2281,7,46716,42778,0,850,0.2726
2282,2282,2282,8,22985,22726,0,850,0.2119
2283,2283,2283,2,8970,9833,0,850,0.1448
2284,2284,2284,14,72607,64257,0,764,0.2142
2285,2285,2285,10,36649,25969,0,850,0.232
2286,2286,2286,9,8255,3635,0,850,0.1976
2287,2287,2287,1,1268,523,0,815,0.1614
2288,2288,2288,12,916,675,0,768,0.281
2289,2289,2289,14,9061,9507,0,839,0.212
2290,2290,2290,19,18269,17824,0,850,0.1651
2291,2291,2291,11,38892,42498,0,850,0.1218
2292,2292,2292,9,4480,4613,0,850,0.2059
2293,2293,2293,17,37949,18402,0,850,0.1704
2294,2294,2294,20,9905,4757,0,825,0.2939
2295,2295,2295,6,83632,1327,1,594,0.2559
2296,2296,2296,6,17113,8078,0,850,0.1691
2297,2297,2297,20,15817,7413,0,819,0.1972
2298,2298,2298,10,9357,5062,0,850,0.1662
2299,2299,2299,10,26972,8639,0,850,0.1593
2300,2300,2300,17,4351,244,1,653,0.3224
2301,2301,2301,21,12028,1073,1,641,0.2264
2302,2302,2302,14,33248,17078,0,850,0.2442
2303,2303,2303,5,6973,2934,0,850,0.2315
2304,2304,2304,3,31250,22195,0,846,0.2045
2305,2305,2305,11,8419,175,1,611,0.1995
2306,2306,2306,19,51827,60945,0,850,0.1001
2307,2307,2307,20,87545,46262,0,834,0.1776
2308,2308,2308,19,10607,3433,0,850,0.1967
2309,2309,2309,14,17711,17045,0,850,0.1969
2310,2310,2310,15,15112,7732,0,850,0.1799
2311,2311,2311,3,23750,17476,0,837,0.1964
2312,2312,2312,3,16202,16645,0,850,0.1509
2313,2313,2313,23,2898,965,0,785,0.2299
2314,2314,2314,9,15842,6770,0,850,0.201
2315,2315,2315,11,9180,3565,0,850,0.1639
2316,2316,2316,15,31913,1106,1,658,0.1694
2317,2317,2317,17,14196,6469,0,850,0.1576
2318,2318,2318,24,8247,1499,1,611,0.2388
2319,2319,2319,12,13609,13223,0,850,0.2247
2320,2320,2320,17,2801,947,0,835,0.2579
2321,2321,2321,9,13381,4902,0,850,0.2027
2322,2322,2322,13,7486,6047,0,850,0.1881
2323,2323,2323,8,10350,7951,0,850,0.2017
2324,2324,2324,22,2114,1536,0,824,0.1779
2325,2325,2325,6,16706,12768,0,850,0.187
2326,2326,2326,23,16955,16409,0,850,0.1627
2327,2327,2327,24,10451,8554,0,850,0.2285
2328,2328,2328,7,30698,21834,0,845,0.2289
2329,2329,2329,1,8511,3179,0,849,0.1641
2330,2330,2330,10,5791,6817,0,850,0.1884
2331,2331,2331,15,42228,7485,1,584,0.2733
2332,2332,2332,14,7963,1246,1,664,0.1916
2333,2333,2333,4,14188,9095,0,850,0.2443
2334,2334,2334,4,7087,6488,0,811,0.2535
2335,2335,2335,9,17999,12756,0,850,0.1561
2336,2336,2336,15,11610,7183,0,850,0.1646
2337,2337,2337,12,35674,3788,1,676,0.1961
2338,2338,2338,9,53244,41663,0,850,0.1909
2339,2339,2339,3,30823,15694,0,850,0.1783
2340,2340,2340,15,10224,6161,0,850,0.2412
2341,2341,2341,21,3255,279,1,703,0.1636
2342,2342,2342,11,146004,69238,0,850,0.1888
2343,2343,2343,6,19504,11746,0,850,0.1935
2344,2344,2344,15,48544,57034,0,850,0.2328
