id_cliente,idade,faixa_etaria,escolaridade,genero,estado_civil
1858,34,26-35,Graduação,Feminino,Casado
1859,41,36-45,Graduação,Feminino,Solteiro
1860,41,36-45,Graduação,Feminino,Solteiro
1861,36,36-45,Ensino Médio,Feminino,Solteiro
1862,47,46-55,Graduação,Masculino,Solteiro
1863,47,46-55,Graduação,Masculino,Solteiro
1864,18,18-25,Pós-Graduação,Masculino,Casado
1865,53,46-55,Pós-Graduação,Masculino,Outros
1866,18,18-25,Graduação,Masculino,Solteiro
1867,50,46-55,Outros,Feminino,Outros
1868,51,46-55,Graduação,Feminino,Solteiro
1869,24,18-25,Ensino Médio,Masculino,Casado
1870,33,26-35,Graduação,Feminino,Casado
1871,24,18-25,Pós-Graduação,Feminino,Solteiro
1872,35,26-35,Pós-Graduação,Feminino,Solteiro
1873,34,26-35,Graduação,Masculino,Solteiro
1874,47,46-55,Pós-Graduação,Feminino,Solteiro
1875,53,46-55,Pós-Graduação,Feminino,Casado
1876,54,46-55,Ensino Médio,Masculino,Casado
1877,31,26-35,Pós-Graduação,Masculino,Casado
1878,35,26-35,Graduação,Feminino,Solteiro
1879,18,18-25,Graduação,Masculino,Solteiro
1880,28,26-35,Graduação,Masculino,Casado
1881,49,46-55,Graduação,Masculino,Solteiro
1882,57,56+,Graduação,Feminino,Casado
1883,23,18-25,Graduação,Feminino,Casado
1884,30,26-35,Ensino Médio,Masculino,Solteiro
1885,37,36-45,Ensino Médio,Masculino,Casado
1886,41,36-45,Pós-Graduação,Feminino,Solteiro
1887,28,26-35,Pós-Graduação,Feminino,Solteiro
1888,43,36-45,Ensino Médio,Feminino,Solteiro
1889,32,26-35,Graduação,Masculino,Casado
1890,37,36-45,Graduação,Masculino,Solteiro
1891,44,36-45,Graduação,Masculino,Solteiro
1892,38,36-45,Pós-Graduação,Feminino,Solteiro
1893,32,26-35,Graduação,Masculino,Solteiro
1894,36,36-45,Graduação,Masculino,Casado
1895,36,36-45,Graduação,Masculino,Casado
1896,33,26-35,Graduação,Masculino,Solteiro
1897,34,26-35,Ensino Médio,Feminino,Solteiro
1898,57,56+,Graduação,Masculino,Casado
1899,44,36-45,Pós-Graduação,Feminino,Casado
1900,34,26-35,Graduação,Feminino,Solteiro
1901,46,46-55,Ensino Médio,Masculino,Casado
1902,33,26-35,Ensino Médio,Feminino,Casado
1903,52,46-55,Graduação,Feminino,Casado
1904,42,36-45,Pós-Graduação,Feminino,Casado
1905,36,36-45,Ensino Médio,Masculino,Solteiro
1906,43,36-45,Ensino Médio,Masculino,Casado
1907,19,18-25,Pós-Graduação,Masculino,Casado
1908,24,18-25,Graduação,Feminino,Casado
1909,23,18-25,Graduação,Feminino,Casado
1910,39,36-45,Ensino Médio,Feminino,Solteiro
1911,58,56+,Graduação,Masculino,Casado
1912,64,56+,Graduação,Masculino,Solteiro
1913,45,36-45,Outros,Feminino,Casado
1914,44,36-45,Ensino Médio,Masculino,Casado
1915,18,18-25,Outros,Feminino,Casado
1916,31,26-35,Outros,Masculino,Casado
1917,28,26-35,Pós-Graduação,Masculino,Solteiro
1918,30,26-35,Graduação,Masculino,Solteiro
1919,35,26-35,Graduação,Masculino,Solteiro
1920,32,26-35,Ensino Médio,Masculino,Casado
1921,18,18-25,Graduação,Masculino,Casado
1922,46,46-55,Outros,Masculino,Casado
1923,25,18-25,Graduação,Masculino,Solteiro
1924,40,36-45,Ensino Médio,Masculino,Casado
1925,62,56+,Pós-Graduação,Feminino,Casado
1926,26,26-35,Pós-Graduação,Masculino,Casado
1927,18,18-25,Ensino Médio,Feminino,Casado
1928,34,26-35,Pós-Graduação,Feminino,Outros
1929,51,46-55,Ensino Médio,Feminino,Solteiro
1930,61,56+,Pós-Graduação,Feminino,Solteiro
1931,23,18-25,Ensino Médio,Masculino,Solteiro
1932,43,36-45,Graduação,Feminino,Solteiro
1933,32,26-35,Graduação,Feminino,Casado
1934,36,36-45,Ensino Médio,Feminino,Solteiro
1935,69,56+,Graduação,Masculino,Casado
1936,19,18-25,Pós-Graduação,Masculino,Casado
1937,41,36-45,Pós-Graduação,Masculino,Solteiro
1938,43,36-45,Graduação,Feminino,Solteiro
1939,51,46-55,Graduação,Feminino,Solteiro
1940,39,36-45,Ensino Médio,Masculino,Solteiro
1941,41,36-45,Graduação,Feminino,Casado
1942,33,26-35,Graduação,Feminino,Casado
1943,41,36-45,Graduação,Masculino,Casado
1944,33,26-35,Pós-Graduação,Feminino,Solteiro
1945,45,36-45,Graduação,Feminino,Outros
1946,33,26-35,Outros,Masculino,Casado
1947,42,36-45,Ensino Médio,Feminino,Casado
1948,37,36-45,Graduação,Masculino,Solteiro
1949,51,46-55,Graduação,Feminino,Solteiro
1950,37,36-45,Ensino Médio,Feminino,Solteiro
1951,18,18-25,Graduação,Feminino,Casado
1952,53,46-55,Pós-Graduação,Masculino,Outros
1953,27,26-35,Pós-Graduação,Masculino,Solteiro
1954,30,26-35,Graduação,Masculino,Casado
1955,30,26-35,Outros,Feminino,Outros
1956,54,46-55,Ensino Médio,Masculino,Solteiro
1957,18,18-25,Pós-Graduação,Feminino,Casado
1958,75,56+,Pós-Graduação,Masculino,Solteiro
1959,50,46-55,Ensino Médio,Masculino,Solteiro
1960,40,36-45,Ensino Médio,Masculino,Solteiro
1961,37,36-45,Graduação,Feminino,Casado
1962,41,36-45,Graduação,Feminino,Outros
1963,44,36-45,Pós-Graduação,Masculino,Casado
1964,45,36-45,Ensino Médio,Masculino,Solteiro
1965,44,36-45,Ensino Médio,Masculino,Solteiro
1966,39,36-45,Graduação,Masculino,Casado
1967,35,26-35,Ensino Médio,Feminino,Casado
1968,36,36-45,Graduação,Feminino,Outros
1969,35,26-35,Pós-Graduação,Feminino,Casado
1970,51,46-55,Graduação,Feminino,Solteiro
1971,45,36-45,Pós-Graduação,Feminino,Solteiro
1972,18,18-25,Graduação,Feminino,Solteiro
1973,45,36-45,Graduação,Feminino,Solteiro
1974,40,36-45,Graduação,Masculino,Casado
1975,37,36-45,Graduação,Masculino,Casado
1976,33,26-35,Graduação,Masculino,Solteiro
1977,51,46-55,Pós-Graduação,Masculino,Solteiro
1978,49,46-55,Graduação,Feminino,Casado
1979,28,26-35,Graduação,Masculino,Outros
1980,42,36-45,Graduação,Masculino,Solteiro
1981,26,26-35,Ensino Médio,Masculino,Casado
1982,21,18-25,Ensino Médio,Masculino,Outros
1983,30,26-35,Ensino Médio,Feminino,Solteiro
1984,48,46-55,Graduação,Feminino,Casado
1985,49,46-55,Pós-Graduação,Feminino,Casado
1986,44,36-45,Ensino Médio,Masculino,Solteiro
1987,46,46-55,Graduação,Feminino,Solteiro
1988,44,36-45,Graduação,Masculino,Casado
1989,30,26-35,Pós-Graduação,Feminino,Casado
1990,43,36-45,Ensino Médio,Masculino,Casado
1991,47,46-55,Pós-Graduação,Masculino,Solteiro
1992,47,46-55,Outros,Masculino,Casado
1993,52,46-55,Ensino Médio,Masculino,Casado
1994,46,46-55,Graduação,Feminino,Solteiro
1995,42,36-45,Ensino Médio,Masculino,Solteiro
1996,50,46-55,Graduação,Masculino,Solteiro
1997,37,36-45,Ensino Médio,Masculino,Casado
1998,27,26-35,Graduação,Feminino,Casado
1999,36,36-45,Ensino Médio,Masculino,Casado
2000,29,26-35,Graduação,Feminino,Outros
2001,29,26-35,Outros,Feminino,Solteiro
2002,36,36-45,Graduação,Masculino,Casado
2003,28,26-35,Graduação,Masculino,Casado
2004,34,26-35,Ensino Médio,Masculino,Solteiro
2005,18,18-25,Ensino Médio,Feminino,Solteiro
2006,40,36-45,Graduação,Masculino,Solteiro
2007,38,36-45,Pós-Graduação,Masculino,Solteiro
2008,28,26-35,Graduação,Feminino,Solteiro
2009,45,36-45,Outros,Feminino,Solteiro
2010,49,46-55,Ensino Médio,Masculino,Solteiro
2011,18,18-25,Ensino Médio,Feminino,Solteiro
2012,28,26-35,Pós-Graduação,Masculino,Solteiro
2013,28,26-35,Graduação,Masculino,Outros
2014,26,26-35,Graduação,Masculino,Casado
2015,47,46-55,Ensino Médio,Feminino,Casado
2016,35,26-35,Pós-Graduação,Masculino,Outros
2017,34,26-35,Ensino Médio,Feminino,Solteiro
2018,18,18-25,Graduação,Feminino,Outros
2019,45,36-45,Pós-Graduação,Masculino,Casado
2020,23,18-25,Graduação,Feminino,Solteiro
2021,38,36-45,Graduação,Masculino,Casado
2022,41,36-45,Graduação,Feminino,Solteiro
2023,54,46-55,Pós-Graduação,Feminino,Casado
2024,22,18-25,Pós-Graduação,Masculino,Casado
2025,18,18-25,Ensino Médio,Masculino,Casado
2026,40,36-45,Pós-Graduação,Masculino,Solteiro
2027,59,56+,Graduação,Masculino,Casado
2028,52,46-55,Graduação,Masculino,Casado
2029,40,36-45,Graduação,Masculino,Casado
2030,32,26-35,Ensino Médio,Feminino,Casado
2031,47,46-55,Graduação,Masculino,Outros
2032,26,26-35,Ensino Médio,Feminino,Casado
2033,43,36-45,Graduação,Feminino,Casado
2034,44,36-45,Pós-Graduação,Masculino,Solteiro
2035,50,46-55,Pós-Graduação,Feminino,Solteiro
2036,71,56+,Graduação,Masculino,Solteiro
2037,42,36-45,Graduação,Masculino,Solteiro
2038,31,26-35,Ensino Médio,Feminino,Outros
2039,37,36-45,Graduação,Masculino,Casado
2040,18,18-25,Graduação,Feminino,Outros
2041,29,26-35,Pós-Graduação,Feminino,Solteiro
2042,33,26-35,Graduação,Feminino,Solteiro
2043,31,26-35,Graduação,Feminino,Solteiro
2044,39,36-45,Graduação,Feminino,Solteiro
2045,28,26-35,Graduação,Masculino,Casado
2046,51,46-55,Pós-Graduação,Masculino,Casado
2047,38,36-45,Ensino Médio,Feminino,Outros
2048,37,36-45,Ensino Médio,Masculino,Solteiro
2049,34,26-35,Graduação,Masculino,Casado
2050,39,36-45,Graduação,Masculino,Solteiro
2051,47,46-55,Outros,Feminino,Solteiro
2052,27,26-35,Graduação,Masculino,Casado
2053,30,26-35,Graduação,Feminino,Solteiro
2054,34,26-35,Pós-Graduação,Masculino,Solteiro
2055,21,18-25,Graduação,Masculino,Casado
2056,28,26-35,Pós-Graduação,Masculino,Outros
2057,32,26-35,Outros,Masculino,Casado
2058,48,46-55,Ensino Médio,Feminino,Solteiro
2059,41,36-45,Ensino Médio,Masculino,Casado
2060,40,36-45,Ensino Médio,Masculino,Solteiro
2061,48,46-55,Graduação,Feminino,Casado
2062,36,36-45,Graduação,Masculino,Casado
2063,42,36-45,Ensino Médio,Masculino,Solteiro
2064,36,36-45,Outros,Masculino,Casado
2065,41,36-45,Graduação,Feminino,Solteiro
2066,31,26-35,Outros,Feminino,Solteiro
2067,18,18-25,Graduação,Masculino,Outros
2068,36,36-45,Graduação,Masculino,Solteiro
2069,55,46-55,Graduação,Masculino,Casado
2070,49,46-55,Graduação,Masculino,Casado
2071,49,46-55,Pós-Graduação,Feminino,Outros
2072,52,46-55,Graduação,Feminino,Solteiro
2073,39,36-45,Graduação,Masculino,Casado
2074,40,36-45,Graduação,Feminino,Solteiro
2075,30,26-35,Graduação,Masculino,Solteiro
2076,34,26-35,Outros,Masculino,Outros
2077,45,36-45,Graduação,Masculino,Outros
2078,52,46-55,Graduação,Masculino,Outros
2079,36,36-45,Pós-Graduação,Feminino,Solteiro
2080,32,26-35,Pós-Graduação,Masculino,Outros
2081,38,36-45,Ensino Médio,Masculino,Casado
2082,45,36-45,Graduação,Feminino,Solteiro
2083,20,18-25,Ensino Médio,Feminino,Solteiro
2084,18,18-25,Pós-Graduação,Feminino,Outros
2085,31,26-35,Graduação,Feminino,Solteiro
2086,23,18-25,Graduação,Masculino,Casado
2087,31,26-35,Graduação,Feminino,Solteiro
2088,36,36-45,Pós-Graduação,Feminino,Solteiro
2089,32,26-35,Pós-Graduação,Feminino,Casado
2090,55,46-55,Graduação,Feminino,Casado
2091,41,36-45,Pós-Graduação,Masculino,Solteiro
2092,41,36-45,Outros,Feminino,Casado
2093,45,36-45,Graduação,Masculino,Casado
2094,24,18-25,Pós-Graduação,Masculino,Casado
2095,50,46-55,Pós-Graduação,Masculino,Outros
2096,37,36-45,Graduação,Feminino,Solteiro
2097,46,46-55,Pós-Graduação,Masculino,Casado
2098,25,18-25,Ensino Médio,Feminino,Solteiro
2099,19,18-25,Outros,Masculino,Solteiro
2100,47,46-55,Graduação,Feminino,Casado
2101,42,36-45,Graduação,Masculino,Casado
2102,27,26-35,Pós-Graduação,Feminino,Solteiro
2103,27,26-35,Graduação,Feminino,Solteiro
2104,51,46-55,Graduação,Masculino,Solteiro
2105,23,18-25,Graduação,Masculino,Casado
2106,57,56+,Graduação,Feminino,Casado
2107,27,26-35,Ensino Médio,Feminino,Outros
2108,45,36-45,Graduação,Feminino,Casado
2109,34,26-35,Pós-Graduação,Masculino,Solteiro
2110,45,36-45,Ensino Médio,Feminino,Casado
2111,31,26-35,Graduação,Masculino,Casado
2112,36,36-45,Ensino Médio,Feminino,Casado
2113,38,36-45,Pós-Graduação,Feminino,Casado
2114,25,18-25,Ensino Médio,Masculino,Casado
2115,46,46-55,Ensino Médio,Feminino,Casado
2116,31,26-35,Pós-Graduação,Feminino,Solteiro
2117,35,26-35,Ensino Médio,Feminino,Solteiro
2118,26,26-35,Graduação,Masculino,Casado
2119,18,18-25,Outros,Masculino,Outros
2120,35,26-35,Pós-Graduação,Feminino,Casado
2121,66,56+,Graduação,Masculino,Casado
2122,47,46-55,Graduação,Masculino,Solteiro
2123,37,36-45,Outros,Feminino,Solteiro
2124,34,26-35,Graduação,Masculino,Solteiro
2125,38,36-45,Outros,Feminino,Casado
2126,44,36-45,Outros,Masculino,Solteiro
2127,23,18-25,Graduação,Masculino,Solteiro
2128,51,46-55,Ensino Médio,Feminino,Casado
2129,46,46-55,Outros,Feminino,Casado
2130,46,46-55,Graduação,Feminino,Solteiro
2131,43,36-45,Graduação,Feminino,Solteiro
2132,38,36-45,Graduação,Feminino,Casado
2133,46,46-55,Graduação,Masculino,Casado
2134,45,36-45,Pós-Graduação,Masculino,Casado
2135,33,26-35,Graduação,Masculino,Solteiro
2136,31,26-35,Graduação,Feminino,Solteiro
2137,39,36-45,Graduação,Masculino,Casado
2138,56,56+,Pós-Graduação,Masculino,Casado
2139,23,18-25,Ensino Médio,Masculino,Outros
2140,20,18-25,Ensino Médio,Masculino,Solteiro
2141,39,36-45,Pós-Graduação,Masculino,Solteiro
2142,38,36-45,Ensino Médio,Feminino,Casado
2143,40,36-45,Ensino Médio,Masculino,Solteiro
2144,40,36-45,Outros,Feminino,Solteiro
2145,35,26-35,Pós-Graduação,Feminino,Casado
2146,55,46-55,Graduação,Masculino,Outros
2147,18,18-25,Outros,Feminino,Outros
2148,28,26-35,Outros,Masculino,Solteiro
2149,36,36-45,Ensino Médio,Feminino,Solteiro
2150,18,18-25,Ensino Médio,Feminino,Solteiro
2151,35,26-35,Pós-Graduação,Feminino,Casado
2152,57,56+,Graduação,Feminino,Casado
2153,38,36-45,Graduação,Masculino,Solteiro
2154,40,36-45,Pós-Graduação,Masculino,Solteiro
2155,22,18-25,Ensino Médio,Feminino,Outros
2156,30,26-35,Pós-Graduação,Masculino,Casado
2157,33,26-35,Graduação,Masculino,Solteiro
2158,34,26-35,Outros,Masculino,Solteiro
2159,53,46-55,Pós-Graduação,Feminino,Solteiro
2160,44,36-45,Outros,Masculino,Outros
2161,24,18-25,Outros,Feminino,Outros
2162,40,36-45,Graduação,Masculino,Casado
2163,43,36-45,Pós-Graduação,Masculino,Casado
2164,51,46-55,Graduação,Feminino,Casado
2165,56,56+,Graduação,Masculino,Solteiro
2166,25,18-25,Graduação,Feminino,Casado
2167,28,26-35,Graduação,Masculino,Solteiro
2168,22,18-25,Outros,Masculino,Casado
2169,35,26-35,Pós-Graduação,Masculino,Solteiro
2170,43,36-45,Ensino Médio,Feminino,Solteiro
2171,49,46-55,Pós-Graduação,Feminino,Solteiro
2172,37,36-45,Graduação,Feminino,Solteiro
2173,34,26-35,Outros,Masculino,Casado
2174,39,36-45,Graduação,Feminino,Casado
2175,27,26-35,Pós-Graduação,Masculino,Solteiro
2176,63,56+,Ensino Médio,Feminino,Solteiro
2177,18,18-25,Ensino Médio,Feminino,Outros
2178,40,36-45,Ensino Médio,Feminino,Outros
2179,62,56+,Graduação,Masculino,Solteiro
2180,38,36-45,Graduação,Feminino,Casado
2181,35,26-35,Outros,Masculino,Solteiro
2182,33,26-35,Outros,Feminino,Casado
2183,35,26-35,Graduação,Masculino,Casado
2184,54,46-55,Ensino Médio,Masculino,Casado
2185,18,18-25,Graduação,Masculino,Casado
2186,56,56+,Graduação,Masculino,Casado
2187,20,18-25,Pós-Graduação,Masculino,Solteiro
2188,34,26-35,Graduação,Feminino,Outros
2189,32,26-35,Graduação,Feminino,Casado
2190,45,36-45,Pós-Graduação,Feminino,Outros
2191,18,18-25,Graduação,Feminino,Casado
2192,43,36-45,Ensino Médio,Masculino,Casado
2193,62,56+,Ensino Médio,Feminino,Solteiro
2194,21,18-25,Graduação,Masculino,Solteiro
2195,40,36-45,Outros,Feminino,Casado
2196,30,26-35,Pós-Graduação,Masculino,Casado
2197,43,36-45,Graduação,Masculino,Solteiro
2198,38,36-45,Ensino Médio,Masculino,Casado
2199,30,26-35,Graduação,Masculino,Solteiro
2200,43,36-45,Graduação,Masculino,Solteiro
2201,59,56+,Pós-Graduação,Masculino,Casado
2202,35,26-35,Ensino Médio,Feminino,Outros
2203,46,46-55,Graduação,Feminino,Casado
2204,22,18-25,Ensino Médio,Masculino,Solteiro
2205,26,26-35,Graduação,Masculino,Solteiro
2206,43,36-45,Ensino Médio,Feminino,Outros
2207,55,46-55,Ensino Médio,Masculino,Solteiro
2208,42,36-45,Ensino Médio,Feminino,Solteiro
2209,34,26-35,Graduação,Masculino,Casado
2210,37,36-45,Graduação,Feminino,Solteiro
2211,22,18-25,Ensino Médio,Feminino,Solteiro
2212,45,36-45,Graduação,Feminino,Casado
2213,48,46-55,Graduação,Feminino,Solteiro
2214,32,26-35,Pós-Graduação,Masculino,Casado
2215,32,26-35,Outros,Masculino,Outros
2216,41,36-45,Pós-Graduação,Feminino,Solteiro
2217,32,26-35,Graduação,Feminino,Solteiro
2218,37,36-45,Graduação,Masculino,Solteiro
2219,63,56+,Graduação,Feminino,Casado
2220,35,26-35,Ensino Médio,Masculino,Outros
2221,33,26-35,Pós-Graduação,Masculino,Casado
2222,30,26-35,Graduação,Feminino,Solteiro
2223,46,46-55,Ensino Médio,Masculino,Solteiro
2224,35,26-35,Ensino Médio,Masculino,Outros
2225,30,26-35,Pós-Graduação,Masculino,Solteiro
2226,53,46-55,Ensino Médio,Masculino,Solteiro
2227,55,46-55,Ensino Médio,Feminino,Casado
2228,30,26-35,Ensino Médio,Feminino,Casado
2229,18,18-25,Graduação,Masculino,Casado
2230,50,46-55,Graduação,Masculino,Outros
2231,29,26-35,Outros,Masculino,Solteiro
2232,47,46-55,Ensino Médio,Masculino,Solteiro
2233,18,18-25,Graduação,Feminino,Solteiro
2234,48,46-55,Graduação,Feminino,Solteiro
2235,23,18-25,Graduação,Masculino,Casado
2236,46,46-55,Graduação,Masculino,Casado
2237,38,36-45,Graduação,Feminino,Casado
2238,26,26-35,Graduação,Feminino,Solteiro
2239,33,26-35,Ensino Médio,Feminino,Casado
2240,46,46-55,Pós-Graduação,Feminino,Solteiro
2241,39,36-45,Ensino Médio,Masculino,Solteiro
2242,45,36-45,Pós-Graduação,Masculino,Solteiro
2243,61,56+,Graduação,Feminino,Casado
2244,19,18-25,Pós-Graduação,Feminino,Casado
2245,57,56+,Graduação,Masculino,Casado
2246,39,36-45,Ensino Médio,Masculino,Solteiro
2247,27,26-35,Ensino Médio,Masculino,Casado
2248,22,18-25,Graduação,Feminino,Solteiro
2249,35,26-35,Graduação,Masculino,Solteiro
2250,49,46-55,Graduação,Masculino,Casado
2251,36,36-45,Ensino Médio,Feminino,Solteiro
2252,56,56+,Ensino Médio,Masculino,Solteiro
2253,20,18-25,Graduação,Masculino,Solteiro
2254,37,36-45,Ensino Médio,Masculino,Casado
2255,22,18-25,Ensino Médio,Masculino,Casado
2256,42,36-45,Pós-Graduação,Masculino,Casado
2257,48,46-55,Graduação,Feminino,Casado
2258,32,26-35,Outros,Feminino,Solteiro
2259,18,18-25,Ensino Médio,Masculino,Solteiro
2260,40,36-45,Graduação,Masculino,Outros
2261,43,36-45,Graduação,Feminino,Casado
2262,42,36-45,Graduação,Masculino,Casado
2263,52,46-55,Graduação,Masculino,Solteiro
2264,25,18-25,Ensino Médio,Feminino,Casado
2265,46,46-55,Graduação,Masculino,Casado
2266,52,46-55,Ensino Médio,Masculino,Solteiro
2267,18,18-25,Ensino Médio,Masculino,Casado
2268,41,36-45,Pós-Graduação,Masculino,Solteiro
2269,31,26-35,Graduação,Masculino,Casado
2270,37,36-45,Graduação,Masculino,Solteiro
2271,42,36-45,Ensino Médio,Masculino,Solteiro
2272,32,26-35,Graduação,Feminino,Casado
2273,29,26-35,Graduação,Masculino,Outros
2274,38,36-45,Ensino Médio,Masculino,Solteiro
2275,24,18-25,Graduação,Feminino,Outros
2276,24,18-25,Outros,Feminino,Casado
2277,46,46-55,Outros,Masculino,Solteiro
2278,24,18-25,Pós-Graduação,Masculino,Casado
2279,45,36-45,Graduação,Masculino,Solteiro
2280,43,36-45,Outros,Feminino,Solteiro
2281,18,18-25,Outros,Masculino,Solteiro
2282,29,26-35,Pós-Graduação,Masculino,Outros
2283,52,46-55,Pós-Graduação,Masculino,Casado
2284,26,26-35,Pós-Graduação,Masculino,Casado
2285,32,26-35,Outros,Masculino,Solteiro
2286,43,36-45,Pós-Graduação,Masculino,Solteiro
2287,47,46-55,Graduação,Feminino,Casado
2288,34,26-35,Ensino Médio,Feminino,Solteiro
2289,30,26-35,Pós-Graduação,Masculino,Outros
2290,55,46-55,Graduação,Masculino,Solteiro
2291,58,56+,Graduação,Masculino,Casado
2292,49,46-55,Ensino Médio,Masculino,Casado
2293,39,36-45,Graduação,Feminino,Outros
2294,28,26-35,Ensino Médio,Feminino,Solteiro
2295,28,26-35,Ensino Médio,Masculino,Outros
2296,44,36-45,Graduação,Masculino,Casado
2297,43,36-45,Pós-Graduação,Masculino,Solteiro
2298,54,46-55,Graduação,Feminino,Solteiro
2299,45,36-45,Graduação,Feminino,Casado
2300,19,18-25,Ensino Médio,Feminino,Solteiro
2301,50,46-55,Ensino Médio,Feminino,Solteiro
2302,26,26-35,Graduação,Masculino,Solteiro
2303,33,26-35,Graduação,Feminino,Solteiro
2304,41,36-45,Graduação,Feminino,Solteiro
2305,61,56+,Ensino Médio,Masculino,Solteiro
2306,75,56+,Graduação,Masculino,Solteiro
2307,45,36-45,Graduação,Feminino,Solteiro
2308,35,26-35,Graduação,Feminino,Casado
2309,44,36-45,Graduação,Feminino,Solteiro
2310,48,46-55,Graduação,Feminino,Solteiro
2311,34,26-35,Graduação,Feminino,Casado
2312,59,56+,Pós-Graduação,Feminino,Solteiro
2313,40,36-45,Ensino Médio,Masculino,Casado
2314,43,36-45,Graduação,Feminino,Solteiro
2315,45,36-45,Pós-Graduação,Masculino,Casado
2316,43,36-45,Graduação,Masculino,Casado
2317,48,46-55,Graduação,Masculino,Outros
2318,30,26-35,Graduação,Feminino,Solteiro
2319,31,26-35,Graduação,Feminino,Solteiro
